data_ciclo,timestamp_ciclo_iso,macro_hash,minihash,vinculo_minihash_macrohash,lp_id,lp_nome,gtv_brl,gtv_usd_equiv_ptax_mid,spread_total_brl,lp_spread_brl_75pct,fluxus_orchestration_fee_brl,posicao_na_fila
2025-11-17,2025-11-17T09:34:41-03:00,MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,mh0xca6d6f65f579a85c25dd4b9bcd729ed9374bdc0b26165cbf6c34583e,mh0xca6d6f65f579a85c25dd4b9bcd729ed9374bdc0b26165cbf6c34583e→MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,LP_066,Xavier Costa Nascimento,3691.79,695.19,31.33,23.5,7.83,1
2025-11-17,2025-11-17T09:35:41-03:00,MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,mh0x399d047d3c8afe51549e2b5b96e7d0591d53f3fbe86a2cedf4857f5e,mh0x399d047d3c8afe51549e2b5b96e7d0591d53f3fbe86a2cedf4857f5e→MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,LP_067,José Moreira Pinto,1140.23,214.71,11.81,8.86,2.95,1
2025-11-17,2025-11-17T09:36:41-03:00,MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,mh0x9bcb18933fa994fa2b2f52b83744226b5d33e57513e892edde58dade,mh0x9bcb18933fa994fa2b2f52b83744226b5d33e57513e892edde58dade→MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,LP_068,André Araújo Carvalho,2626.66,494.62,24.34,18.25,6.09,1
2025-11-17,2025-11-17T13:22:41-03:00,MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,mh0x816351f4c369c2ef7179b0b06985372a93560c6acbf5259970b7ea80,mh0x816351f4c369c2ef7179b0b06985372a93560c6acbf5259970b7ea80→MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,LP_069,Rodrigo Santos Ferreira,3446.95,649.08,29.87,22.4,7.47,1
2025-11-17,2025-11-17T13:23:41-03:00,MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,mh0x95e6be79203c602abc0da7998f1dfe449289d8d327d7ea7340c67198,mh0x95e6be79203c602abc0da7998f1dfe449289d8d327d7ea7340c67198→MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,LP_070,Camila Moreira Rodrigues,2531.94,476.78,23.64,17.73,5.91,1
2025-11-17,2025-11-17T13:24:41-03:00,MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,mh0xf8c7cccd704ba0c252d824b7ee956ed18b22e88fc882c9064d4ce74e,mh0xf8c7cccd704ba0c252d824b7ee956ed18b22e88fc882c9064d4ce74e→MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,LP_071,Fernanda Freitas Souza,2535.8,477.51,23.66,17.75,5.91,1
2025-11-17,2025-11-17T13:25:41-03:00,MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,mh0xa5befeecadb5ea718d501e25c55bfc914f74b370f777ea84c08a9fa0,mh0xa5befeecadb5ea718d501e25c55bfc914f74b370f777ea84c08a9fa0→MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,LP_072,Samuel Ramos Rodrigues,1535.47,289.14,15.45,11.59,3.86,1
2025-11-17,2025-11-17T13:26:41-03:00,MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,mh0x6ba73037965a1530aab26c841e92af3e13750ba0d0e891bedcd5f537,mh0x6ba73037965a1530aab26c841e92af3e13750ba0d0e891bedcd5f537→MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,LP_073,Natália Lima Ferreira,2073.67,390.48,20.05,15.04,5.01,1
2025-11-17,2025-11-17T13:27:41-03:00,MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,mh0xc6edb1d8028121247233f48a4e256cc5b9a8bb7e33c1a4811be46a9b,mh0xc6edb1d8028121247233f48a4e256cc5b9a8bb7e33c1a4811be46a9b→MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,LP_074,Beatriz Oliveira Santos,3384.1,637.25,29.48,22.11,7.37,1
2025-11-17,2025-11-17T13:28:41-03:00,MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,mh0x573a448cae9e73c091ad375e54ac7a034cc9d63049489b674b4c9a94,mh0x573a448cae9e73c091ad375e54ac7a034cc9d63049489b674b4c9a94→MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,LP_075,Helena Carvalho Nascimento,2120.76,399.35,20.44,15.33,5.11,1
2025-11-17,2025-11-17T13:29:41-03:00,MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,mh0x9aaa6515f800cabe58ef402f830c27aa7161aa2951187b2416bd7233,mh0x9aaa6515f800cabe58ef402f830c27aa7161aa2951187b2416bd7233→MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,LP_076,Bianca Ramos Souza,3701.48,697.01,31.38,23.54,7.84,1
2025-11-17,2025-11-17T13:30:41-03:00,MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,mh0x8295839a0ef495c1713c22736e0e3420cda094880887e14f052ecbb1,mh0x8295839a0ef495c1713c22736e0e3420cda094880887e14f052ecbb1→MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,LP_077,Camila Gomes Cardoso,1285.15,242.0,13.17,9.88,3.29,1
2025-11-17,2025-11-17T13:31:41-03:00,MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,mh0xe44aa77e252e62cb049bbde8d834c64d981a0063620c9b592a4015b4,mh0xe44aa77e252e62cb049bbde8d834c64d981a0063620c9b592a4015b4→MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,LP_078,Ana Oliveira Rodrigues,5081.19,956.82,37.95,28.46,9.49,1
2025-11-17,2025-11-17T13:32:41-03:00,MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,mh0x126c8975ed5938376ab21d7172e67d0a662c04fbb5737795dd349e6f,mh0x126c8975ed5938376ab21d7172e67d0a662c04fbb5737795dd349e6f→MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,LP_079,Henrique Martins Dias,2945.04,554.57,26.6,19.95,6.65,1
2025-11-17,2025-11-17T13:33:41-03:00,MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,mh0x40586de124c6c706535fe9923f5e64f0f894fff64375c5398bac5b4a,mh0x40586de124c6c706535fe9923f5e64f0f894fff64375c5398bac5b4a→MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,LP_080,Amanda Teixeira Silva,2462.24,463.66,23.11,17.33,5.78,1
2025-11-17,2025-11-17T13:34:41-03:00,MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,mh0x4ce242622474d0b5a3a7a2df48d2cf0d3e6158f2a6d7aa38f47e7524,mh0x4ce242622474d0b5a3a7a2df48d2cf0d3e6158f2a6d7aa38f47e7524→MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,LP_081,Letícia Silva Melo,2897.55,545.63,26.27,19.7,6.57,1
2025-11-17,2025-11-17T13:35:41-03:00,MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,mh0xd308fba44ec684f6d37e700af5f073861eaad62eb782aaa4f1a6252d,mh0xd308fba44ec684f6d37e700af5f073861eaad62eb782aaa4f1a6252d→MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,LP_082,Igor Teixeira Lima,3666.52,690.43,31.18,23.38,7.8,1
2025-11-17,2025-11-17T13:36:41-03:00,MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,mh0xc985bb7816263f4592b07eff1d2fdb5937ed3cddec8eb0ca4b10dea0,mh0xc985bb7816263f4592b07eff1d2fdb5937ed3cddec8eb0ca4b10dea0→MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,LP_083,Carla Martins Silva,3722.61,700.99,31.5,23.62,7.88,1
2025-11-17,2025-11-17T17:22:41-03:00,MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,mh0x500a4cc37a31d5f014642937d59d4cce95d51f4546a6c687249f20e1,mh0x500a4cc37a31d5f014642937d59d4cce95d51f4546a6c687249f20e1→MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,LP_084,Gabriela Rodrigues Silva,1238.23,233.17,12.73,9.55,3.18,1
2025-11-17,2025-11-17T17:23:41-03:00,MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,mh0x1997d4840787d62023410279260e76afdb5b63a2269a94a39185bd3e,mh0x1997d4840787d62023410279260e76afdb5b63a2269a94a39185bd3e→MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,LP_085,Wagner Silva Pinto,4489.93,845.48,35.47,26.6,8.87,1
2025-11-17,2025-11-17T17:24:41-03:00,MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,mh0x475e0942204cb9eb660cf74011cf35b6beb47fae1935bb8f076f72fb,mh0x475e0942204cb9eb660cf74011cf35b6beb47fae1935bb8f076f72fb→MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,LP_086,Patrícia Alves Pinto,5576.44,1050.08,40.62,30.46,10.16,1
2025-11-17,2025-11-17T17:25:41-03:00,MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,mh0x2b8dc338442d68f6bbee0576dbc79c0b6d98965616d5e6c12a405a08,mh0x2b8dc338442d68f6bbee0576dbc79c0b6d98965616d5e6c12a405a08→MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,LP_087,Roberta Monteiro Ramos,1541.16,290.21,15.5,11.62,3.88,1
2025-11-17,2025-11-17T17:26:41-03:00,MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,mh0x24bcf1ce1f164e9601a361b5428318b706d6dd116350c9c4449d5d45,mh0x24bcf1ce1f164e9601a361b5428318b706d6dd116350c9c4449d5d45→MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,LP_088,Rodrigo Dias Ferreira,1361.02,256.29,13.87,10.4,3.47,1
2025-11-17,2025-11-17T17:27:41-03:00,MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,mh0x2ce0b7b85747c5487acd05fb2e24d3d2198563d8217ae30acfa1ea15,mh0x2ce0b7b85747c5487acd05fb2e24d3d2198563d8217ae30acfa1ea15→MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,LP_089,Rodrigo Nascimento Costa,2479.92,466.98,23.24,17.43,5.81,1
2025-11-17,2025-11-17T17:28:41-03:00,MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,mh0x628ed3748a5edeff35ea9946d1233d1dadbd6464a178c06114ea5984,mh0x628ed3748a5edeff35ea9946d1233d1dadbd6464a178c06114ea5984→MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,LP_090,Renata Ramos Lima,6623.26,1247.2,47.82,35.87,11.95,1
2025-11-17,2025-11-17T17:29:41-03:00,MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,mh0x2c59a57127639cf801fe386d62b13ee6a9f5c5fb70372afd1b9bdac1,mh0x2c59a57127639cf801fe386d62b13ee6a9f5c5fb70372afd1b9bdac1→MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,LP_091,Rodrigo Gomes Cavalcanti,5772.45,1086.99,41.98,31.48,10.5,1
2025-11-17,2025-11-17T17:30:41-03:00,MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,mh0x6cd5df4565e8389c5da62aa85c92700eb35bb0b36889b47df4402d73,mh0x6cd5df4565e8389c5da62aa85c92700eb35bb0b36889b47df4402d73→MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,LP_092,Fabiana Ferreira Moreira,3079.68,579.92,27.51,20.63,6.88,1
2025-11-17,2025-11-17T17:31:41-03:00,MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,mh0x6d3b4f85a54aeb155fd6c74d95e886aeb1271906d8dfc01233b83a81,mh0x6d3b4f85a54aeb155fd6c74d95e886aeb1271906d8dfc01233b83a81→MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,LP_093,Vinícius Rodrigues Melo,967.86,182.25,10.14,7.61,2.53,1
2025-11-17,2025-11-17T17:32:41-03:00,MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,mh0x9f9893ebe214582fa183d4ea66cc1f3b1a2fb44499f524c91d72cb73,mh0x9f9893ebe214582fa183d4ea66cc1f3b1a2fb44499f524c91d72cb73→MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,LP_094,Roberta Lima Alves,3076.64,579.35,27.49,20.62,6.87,1
2025-11-17,2025-11-17T17:33:41-03:00,MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,mh0x9442839d21984291ac93a9da9c1b532a9c2b7fbc11a86a0db7558f4c,mh0x9442839d21984291ac93a9da9c1b532a9c2b7fbc11a86a0db7558f4c→MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,LP_095,Juliana Cavalcanti Correia,6826.33,1285.44,49.2,36.9,12.3,1
2025-11-17,2025-11-17T17:34:41-03:00,MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,mh0x28f93edbe5c31e013f97c1d73edc61aecc4cf75bc16c0a0daf1947db,mh0x28f93edbe5c31e013f97c1d73edc61aecc4cf75bc16c0a0daf1947db→MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,LP_096,Bianca Silva Duarte,3950.61,743.92,32.77,24.58,8.19,1
2025-11-17,2025-11-17T17:35:41-03:00,MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,mh0x13dec707b98141a274587f9c19cabe2c14b24f39c2437b07059faef7,mh0x13dec707b98141a274587f9c19cabe2c14b24f39c2437b07059faef7→MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,LP_097,Gabriel Gomes Lima,2115.19,398.3,20.39,15.29,5.1,1
2025-11-17,2025-11-17T17:36:41-03:00,MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,mh0xc5a0686452d56f011f7a7424792d71dd15a7ccfd3caf12bb83dcf9f3,mh0xc5a0686452d56f011f7a7424792d71dd15a7ccfd3caf12bb83dcf9f3→MH0x9bd2a43f9f25789f20a3b5f9176da4387f32165da80846daabb72b5d,LP_098,Bruno Martins Correia,5645.58,1063.1,41.1,30.83,10.27,1
2025-11-18,2025-11-18T09:22:41-03:00,MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,mh0xa89430b55f1d55ef56356f93052f205dee826027db0944ecf68f517a,mh0xa89430b55f1d55ef56356f93052f205dee826027db0944ecf68f517a→MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,LP_099,Marcelo Lima Alves,3227.54,604.88,28.52,21.39,7.13,1
2025-11-18,2025-11-18T09:23:41-03:00,MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,mh0xbc67f9ba5f1ec6f7c49fb850447fed148169a41f2b6ea4d5dea5354b,mh0xbc67f9ba5f1ec6f7c49fb850447fed148169a41f2b6ea4d5dea5354b→MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,LP_100,André Pereira Gomes,6026.99,1129.54,43.74,32.8,10.94,1
2025-11-18,2025-11-18T09:24:41-03:00,MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,mh0xb49e434b4ab62eff38199428acf02218dfe8021552b40c8459b06b30,mh0xb49e434b4ab62eff38199428acf02218dfe8021552b40c8459b06b30→MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,LP_001,José Rodrigues Martins,5691.11,1066.59,41.42,31.07,10.35,1
2025-11-18,2025-11-18T09:25:41-03:00,MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,mh0xac87dec754733b8ec743dfde5a3df8528ac0c7f1a3d732b50536b38a,mh0xac87dec754733b8ec743dfde5a3df8528ac0c7f1a3d732b50536b38a→MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,LP_002,Marcelo Souza Cavalcanti,1762.12,330.24,17.45,13.09,4.36,1
2025-11-18,2025-11-18T09:26:41-03:00,MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,mh0x74f8ea3be299da3ed92b680b9c04036a0e8a81c652c3863557703122,mh0x74f8ea3be299da3ed92b680b9c04036a0e8a81c652c3863557703122→MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,LP_003,Bianca Melo Teixeira,1744.45,326.93,17.3,12.98,4.32,1
2025-11-18,2025-11-18T09:27:41-03:00,MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,mh0x7e7713a627eb083d735afd8752e73f3de81cd81f273ee8a536ffb25b,mh0x7e7713a627eb083d735afd8752e73f3de81cd81f273ee8a536ffb25b→MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,LP_004,João Melo Monteiro,3696.87,692.84,31.4,23.55,7.85,1
2025-11-18,2025-11-18T09:28:41-03:00,MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,mh0xfe28cd1105acbedcda82277ae2b1eba80eda753072e0f12a6c7453a0,mh0xfe28cd1105acbedcda82277ae2b1eba80eda753072e0f12a6c7453a0→MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,LP_005,Carlos Lima Pereira,2169.07,406.51,20.84,15.63,5.21,1
2025-11-18,2025-11-18T09:29:41-03:00,MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,mh0x506989eb81c02d6cd2f531062f3e0f6cec99fa1120706c268391e2a6,mh0x506989eb81c02d6cd2f531062f3e0f6cec99fa1120706c268391e2a6→MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,LP_006,Marcelo Melo Alves,1448.09,271.39,14.67,11.0,3.67,1
2025-11-18,2025-11-18T09:30:41-03:00,MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,mh0x56ed22e4408d406aeb5c7aa5babbd6401fecba49f0e6a145b5110fd6,mh0x56ed22e4408d406aeb5c7aa5babbd6401fecba49f0e6a145b5110fd6→MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,LP_007,Patrícia Freitas Melo,1316.72,246.77,13.47,10.1,3.37,1
2025-11-18,2025-11-18T09:31:41-03:00,MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,mh0xad73c4c30984e686d70682625008ed6d57a92f45a251e310d709f9c9,mh0xad73c4c30984e686d70682625008ed6d57a92f45a251e310d709f9c9→MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,LP_008,Roberta Souza Nascimento,2390.68,448.05,22.58,16.93,5.65,1
2025-11-18,2025-11-18T09:32:41-03:00,MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,mh0x2f754dccab2f06f4f14b4f7dcc9bbb995d5ca036f3908bb858262f46,mh0x2f754dccab2f06f4f14b4f7dcc9bbb995d5ca036f3908bb858262f46→MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,LP_009,Júlia Silva Moreira,2606.55,488.5,24.21,18.16,6.05,1
2025-11-18,2025-11-18T09:33:41-03:00,MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,mh0xd154e1deb5b5fa8f8d5a637bb59a257bef39ae255b9f30bb3233310f,mh0xd154e1deb5b5fa8f8d5a637bb59a257bef39ae255b9f30bb3233310f→MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,LP_010,Rafael Freitas Moreira,2104.05,394.33,20.32,15.24,5.08,1
2025-11-18,2025-11-18T09:34:41-03:00,MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,mh0x4456e83e2856584b66e4403bd900d4c1a4488c8b3a9fa7532d15767c,mh0x4456e83e2856584b66e4403bd900d4c1a4488c8b3a9fa7532d15767c→MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,LP_011,Elisa Santos Pinto,5309.03,994.98,38.86,29.14,9.72,1
2025-11-18,2025-11-18T09:35:41-03:00,MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,mh0x36ac025736a3d3c85862963b03785b7d0774e78cd05525c08e433bb8,mh0x36ac025736a3d3c85862963b03785b7d0774e78cd05525c08e433bb8→MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,LP_013,Mariana Santos Nascimento,7459.19,1397.95,53.49,40.12,13.37,2
2025-11-18,2025-11-18T09:36:41-03:00,MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,mh0x86ead61ab4d0430f5ec42d5d4464c34d8a5fb1351a41a59d33ecc39d,mh0x86ead61ab4d0430f5ec42d5d4464c34d8a5fb1351a41a59d33ecc39d→MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,LP_014,Renata Carvalho Souza,2660.56,498.62,24.61,18.46,6.15,1
2025-11-18,2025-11-18T13:22:41-03:00,MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,mh0xb579af9667458f87b902efa738e91a2bbf69559c577f1e59bbaf6896,mh0xb579af9667458f87b902efa738e91a2bbf69559c577f1e59bbaf6896→MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,LP_015,André Correia Rocha,3779.26,708.28,31.88,23.91,7.97,1
2025-11-18,2025-11-18T13:23:41-03:00,MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,mh0x7b2db05b66751ae2bdc1a4303225dc7d25bf4745059c5258fa971555,mh0x7b2db05b66751ae2bdc1a4303225dc7d25bf4745059c5258fa971555→MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,LP_016,Daniel Carvalho Santos,3579.05,670.76,30.71,23.03,7.68,1
2025-11-18,2025-11-18T13:24:41-03:00,MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,mh0xec8659567520c7707e427ca0095b0ee529f9695ff25f9aad0e5b58ed,mh0xec8659567520c7707e427ca0095b0ee529f9695ff25f9aad0e5b58ed→MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,LP_017,Paulo Silva Teixeira,3851.8,721.88,32.28,24.21,8.07,1
2025-11-18,2025-11-18T13:25:41-03:00,MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,mh0x567505d73f21e9574794a6fdc04a0d5c0e995c629269bf2cb19cba6c,mh0x567505d73f21e9574794a6fdc04a0d5c0e995c629269bf2cb19cba6c→MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,LP_018,Carla Martins Santos,3167.61,593.65,28.13,21.1,7.03,1
2025-11-18,2025-11-18T13:26:41-03:00,MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,mh0xa23def56792c56b315a9ccbba71ec10e77cc18d3fefe515c8c7126f1,mh0xa23def56792c56b315a9ccbba71ec10e77cc18d3fefe515c8c7126f1→MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,LP_019,Thiago Melo Araújo,1865.21,349.57,18.33,13.75,4.58,1
2025-11-18,2025-11-18T13:27:41-03:00,MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,mh0x3914717abf311dfc85310304157be12a38b356f52538b521e210fb2d,mh0x3914717abf311dfc85310304157be12a38b356f52538b521e210fb2d→MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,LP_020,Paula Duarte Pereira,932.89,174.84,9.8,7.35,2.45,1
2025-11-18,2025-11-18T13:28:41-03:00,MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,mh0xa5af3e087a2f64c16eb33d8adef75340265d4709b5181e0904f3841a,mh0xa5af3e087a2f64c16eb33d8adef75340265d4709b5181e0904f3841a→MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,LP_021,Bruno Barbosa Monteiro,2046.24,383.49,19.84,14.88,4.96,1
2025-11-18,2025-11-18T13:29:41-03:00,MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,mh0x5da9420714ce4ac9957ee07c8067f19212d899180040c8841757c923,mh0x5da9420714ce4ac9957ee07c8067f19212d899180040c8841757c923→MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,LP_022,Marcelo Alves Monteiro,2855.71,535.2,26.01,19.51,6.5,1
2025-11-18,2025-11-18T13:30:41-03:00,MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,mh0xbb2295f1186c0e9e35c07bad0240edaba898d5b636f38542b6b4b083,mh0xbb2295f1186c0e9e35c07bad0240edaba898d5b636f38542b6b4b083→MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,LP_023,Eduardo Duarte Lima,1608.28,301.41,16.11,12.08,4.03,1
2025-11-18,2025-11-18T13:31:41-03:00,MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,mh0xc711d5d10b4b76381aaaef4eb82695cbe9601bfef9c4c85e06b1d546,mh0xc711d5d10b4b76381aaaef4eb82695cbe9601bfef9c4c85e06b1d546→MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,LP_024,Helena Pinto Cardoso,3835.06,718.74,32.19,24.14,8.05,1
2025-11-18,2025-11-18T13:32:41-03:00,MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,mh0x87a781ffc93fedca669f44ba13929251668adbadc884a69463c393cb,mh0x87a781ffc93fedca669f44ba13929251668adbadc884a69463c393cb→MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,LP_025,Rafael Rocha Lima,5122.44,960.01,38.19,28.64,9.55,1
2025-11-18,2025-11-18T13:33:41-03:00,MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,mh0x80c76fca1df312235b1c031bc965fa1459a3099780ac1594efe89e8e,mh0x80c76fca1df312235b1c031bc965fa1459a3099780ac1594efe89e8e→MH0xddffc66c9e037b4a3de0cd277444ca866d915ca75c00b1c17f2b8696,LP_026,Mariana Freitas Souza,3491.34,654.32,30.18,22.63,7.55,1
